[ 2017-03-28T13:38:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20 | INFO: Tag[ route_check ] --START--
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | NOTIC: [8] Undefined variable: lastFilter a492e60db10298d0d45ece8da99f76e5.php 第 59 行.
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | INFO: Run ParseTemplate Behavior [ RunTime:0.018001s ]
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018001s ]
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | INFO: Tag[ view_filter ] --START--
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | INFO: Tag[ view_end ] --START--
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2017-03-28T13:38:16+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/House/budgetSale/prjid/4293/tabNum/20&showForm=3 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | INFO: Tag[ route_check ] --START--
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | INFO: Tag[ app_begin ] --START--
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_CITY') b where table_name='ERP_CITY' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_city WHERE ISVALID=-1 AND ID = 1) thinkphp )  WHERE (numrow>0 AND numrow<=1) [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_city WHERE ISVALID=-1) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_GROUP') b where table_name='ERP_GROUP' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_group WHERE LOAN_GROUPID='2' and LOAN_GROUPSTATUS=1 and LOAN_GROUPDEL=0) thinkphp )  WHERE (numrow>0 AND numrow<=1) [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_ROLE') b where table_name='ERP_ROLE' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_role WHERE  LOAN_ROLECONTROL='Member' and LOAN_ROLEACTION='RegMember' and LOAN_ROLEDISPLAY=0 and LOAN_PARAM is not null ) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: showForm ExtendAction.class.php 第 157 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: showForm ExtendAction.class.php 第 157 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: showForm ExtendAction.class.php 第 157 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: faction ExtendAction.class.php 第 157 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: showForm MemberAction.class.php 第 571 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_CARDMEMBER') b where table_name='ERP_CARDMEMBER' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   T.FIELD_NAME, S.STATUS, S.STATUSNAME FROM ERP_STATUS_TYPE T,ERP_STATUS S WHERE T.ID = S.TYPE AND S.STATUS > 0  AND T.FIELD_NAME IS NOT NULL ORDER BY TYPE ASC,QUEUE ASC) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [2] Missing argument 1 for Form::__construct(), called in D:\wamp64\www\branches\oms-2.7.0\adminpack\Lib\Action\Admin\MemberAction.class.php on line 1519 and defined Form.php 第 136 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Use of undefined constant Field - assumed 'Field' Form.php 第 142 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: childrenformno Form.php 第 531 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select * from FORM  where FORMNO=103 [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select * from FORMLIST where FORMNO =103 order by GRIDQUEUE ASC [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: search1 MemberAction.class.php 第 1547 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: search2 MemberAction.class.php 第 1547 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: search3 MemberAction.class.php 第 1547 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: search4 MemberAction.class.php 第 1547 行.
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_MEMBER_PAYMENT') b where table_name='ERP_MEMBER_PAYMENT' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-28T13:38:23+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_SALEMETHOD') b where table_name='ERP_SALEMETHOD' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   ID,NAME FROM erp_salemethod WHERE ISVALID = -1 ORDER BY VERSON DESC,ORDERID ASC) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined variable: bjarr Form.php 第 1905 行.
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined offset: 2 Form.php 第 1905 行.
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select A.*,B.TNAME from ERP_STATUS A left join ERP_STATUS_TYPE B on A.TYPE=B.ID where A.TYPE = 2   order by A.QUEUE ASC  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select  STATUS,COLOR,TYPE from ERP_STATUS   where  TYPE = 2   order by  QUEUE ASC  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined offset: 3 Form.php 第 1905 行.
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select A.*,B.TNAME from ERP_STATUS A left join ERP_STATUS_TYPE B on A.TYPE=B.ID where A.TYPE = 3   order by A.QUEUE ASC  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select  STATUS,COLOR,TYPE from ERP_STATUS   where  TYPE = 3   order by  QUEUE ASC  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined offset: 4 Form.php 第 1905 行.
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select A.*,B.TNAME from ERP_STATUS A left join ERP_STATUS_TYPE B on A.TYPE=B.ID where A.TYPE = 4   order by A.QUEUE ASC  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select  STATUS,COLOR,TYPE from ERP_STATUS   where  TYPE = 4   order by  QUEUE ASC  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined offset: 5 Form.php 第 1905 行.
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select A.*,B.TNAME from ERP_STATUS A left join ERP_STATUS_TYPE B on A.TYPE=B.ID where A.TYPE = 5   order by A.QUEUE ASC  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: select  STATUS,COLOR,TYPE from ERP_STATUS   where  TYPE = 5   order by  QUEUE ASC  [ RunTime:0.000000s ]
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_group WHERE LOAN_GROUPID='2' and LOAN_GROUPSTATUS=1 and LOAN_GROUPDEL=0) thinkphp )  WHERE (numrow>0 AND numrow<=1) [ RunTime:0.000000s ]
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: parentchooseid Form.php 第 555 行.
[ 2017-03-28T13:38:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Member/RegMember/TAB_NUMBER/22 | NOTIC: [8] Undefined index: faction Form.php 第 660 行.
